02277123=>02282445,00468959,00405337,02279770,02144514,00761826,02267365,02016095,02370646,02361205
02279592=>02266741,02313022,02262894,02388200,02406810,02216175,02304244,02388898,02327422,02320754
02279525=>02030314,02371820,00652318,02287943,02383012,02269031,02395533,01931679,02398842,02246932
02279517=>02272253,02321157,02239138,02361892,02156040,00786241,02316307,02248354,00839183,02337517
02279150=>01919466,00813524,02336642,02271206,02244140,02370123,02019671,02356309,02163780,02248059
02279053=>00095494,00878200,02237682,02246156,02357305,02307030,02275821,02025205,02245373,02396939
02266881=>02245099,02248233,02288184,02243835,02386089,02270242,02244947,02382059,02353385,00786268
02266474=>02262983,02237887,02373378,02397080,02233007,00476714,01924265,02119242,00885940,01941569
02266466=>00594652,00506052,02245077,02246382,02325845,02248010,02248035,02390264,02302764,02248260
02266407=>02247493,02333899,02381206,02361361,02270498,02385430,02300222,02399091,02256975,02275481
02266342=>02276356,02241895,02302012,02290634,02269031,02327597,02317559,00482536,02182920,02345072
02255618=>02310317,02241983,02230662,02255936,02321300,02337649,00024368,00598542,02325500,02247340
02287919=>02091887,02299097,02308363,02239636,02395274,02352303,00623563,02388294,00774936,02255898
02281783=>02059401,02268140,02269104,00004618,00568406,02282917,02401509,02350769,02363496,02307804
02278758=>02286777,00727008,00315966,02354314,00021555,02376539,00695440,02244993,00308358,02278731
02278731=>02177161,02014343,02374498,02060000,02333171,02239131,02403420,02237339,02331691,02360810
02278510=>02237130,02364344,02370557,02231324,02243538,02291851,02368706,02388499,02116472,02270862
02272849=>02357720,02323877,02240347,02244552,02296101,02391457,02275589,02391384,00568627,02023776
02266180=>02230507,02283425,02261677,02380501,02296276,00482323,02253739,02318040,02280817,02401711
02266172=>02213567,02292408,00609129,00532657,02161656,02293803,00393746,02250349,02407590,02303531
02266148=>00721069,02322986,00868450,02316005,02364026,02271516,02238924,00860611,02262401,02363305
02266024=>02241796,02246847,02284707,02307782,02396467,02203375,00740675,02240285,02068036,02303175
02265974=>02319411,02353903,02243737,02248008,02232567,01926756,02089874,02237887,02247700,02214415
02265559=>00566748,02394219,00465216,00870226,02391287,00023949,02350084,02308533,02394197,02062232
02254913=>02271184,02322951,02158639,02311208,02311437,02260859,02246553,00743267,02325314,02297965
02254891=>02336715,02244696,02233275,02128187,02091526,01905112,02370956,02300761,02247010,02338874
02254883=>02275465,02385767,02246955,02314029,00472255,02303604,00824941,02345579,02331403,02189119
02254794=>00414220,02239366,02321351,02172151,02115514,00792659,02386240,02326515,02244814,02318164
02254468=>02270056,02035332,02239757,02245966,02361485,02354675,02218488,02378132,02359197,02366339
02254441=>00293482,00582417,02123371,02242521,02357879,02268523,02307669,00612928,02242652,02245634
02254409=>00068594,02325292,02366541,02360748,00421480,02245015,02386534,02352338,01997602,00786667
02254395=>02230508,02148455,02246374,02331004,02234510,02238579,00343471,00813850,02225689,02354594
02254379=>00053023,00693596,02356821,02373343,02142368,02370468,02391724,02237924,02266903,02247168
02254352=>00293482,02403900,02230708,02246332,02293846,02377160,00337471,02248380,02324040,02246014
02254344=>02412764,02398451,02304244,02286556,02251477,02169606,02229785,02312549,01995782,00654639
02254336=>02170698,00899356,02269201,02231471,00512192,02013878,02385953,02374455,02166739,00729973
02254328=>00586315,02299046,00854514,02256223,00891835,00039640,02327015,01946404,02216361,00715697
02254301=>02158329,00786950,02324385,02377225,02241601,02358298,02301180,02237484,02240309,02183005
02287455=>00783633,02236508,02411326,02155990,02026961,02241553,02363445,01981625,02232567,00349119
02279851=>02238497,02085844,02360411,02402394,02411652,02163632,02171651,02330652,02247489,02231650
02277972=>01963937,02356651,02261995,02224704,02251647,02367726,02145316,00419834,02248416,02280183
02277301=>02266148,02301423,02251906,02245388,02229779,01987909,02247644,00536806,02311720,02008696
02277239=>02320762,02268094,02169541,02241047,02154463,02241797,02376857,02272695,02326620,02251159
02265427=>02381389,00741892,02268817,02408872,02368676,02342243,02324393,02366320,02266938,00638870
02265419=>02242528,02245710,02316536,02356597,00893463,02244528,02045613,02324385,02161966,02248127
02265400=>02352265,02316870,02216221,02244306,02257912,02394839,02247551,01905848,00868930,02287080
02255022=>02337274,02302179,02246354,02307863,02263378,02238302,02359537,02315262,02232317,02237179
02255014=>02050773,02352354,02353229,02242093,02327384,02405172,02380617,01994247,02186934,02364735
02286858=>02379767,02233568,02321866,02392194,00580007,00786535,02270544,00725315,02269996,02320223
02286688=>00398152,02139189,02357216,02303868,00636576,02381788,00630470,00885282,02399377,02319926
02278294=>02239491,02372347,02387883,00263907,00022381,02242330,02328194,00618454,02311267,02310368
02248489=>00488658,02204517,00328154,00024430,02239326,02323869,02390329,01912917,00109991,02156563
02248488=>02357623,02332914,00524123,00852163,02376679,02246380,02267373,02231390,02153386,02392895
02247551=>00586331,02041448,02254735,02259044,01964070,00406724,02388952,02246543,02301822,00603864
02247550=>01944304,00600806,02283409,02312255,02352877,02395533,02122049,02287927,02385279,02269201
02247538=>02267586,02266881,02307936,02387980,02221780,02126613,00477095,02236563,02275465,02397773
02246602=>00312363,02243117,02260557,00577308,02363488,02209640,02316889,02243894,02213427,02230475
02238626=>02230475,02126249,02381044,00768723,02269015,02243219,02310996,02320851,02091879,02363607
02245677=>01971247,02154757,02301423,00419141,01987682,00417289,02141396,00607657,02046660,02356953
02245638=>02245480,02245592,00496200,02306476,00796557,02354586,02247657,02249340,02297981,02088339
02245637=>02366916,02323354,02238771,02253410,02237146,02238316,02337169,02248624,02278359,02258196
02248435=>00691623,02399814,02162148,00723908,02390418,02270234,02382059,02246805,02248416,02298775
02248424=>02147653,02247499,02385457,02008203,02255243,02243809,02238525,02239205,02223953,02242977
02247496=>02245830,02312301,02337924,02367750,02306034,00419133,01941585,00443816,02262622,02381141
02245580=>02003317,02343215,02274310,02392992,02239835,02129981,00799963,02316676,02328208,02290111
02245578=>02226197,02409348,02278871,02332493,02213117,02357186,02373335,00755850,02338467,02390000
02248338=>02328240,01942271,00000787,01959212,00170968,02387085,02237044,02296349,02352931,02239925
02248302=>02130661,02347660,02241537,01981501,00797103,02406225,00514209,02327694,02359987,02238595
02247355=>02303108,02312697,00344540,02239941,02237319,02277727,02314207,02014432,02231008,02244754
02247344=>02276747,02350815,00626465,02122871,00655759,02243708,02243546,00842044,02304244,00603244
02247343=>02277727,02374803,02383284,00511226,02279789,01935070,02177862,02266970,02048493,02356163
02246403=>02354195,02386461,02026961,02166720,02354799,02203294,02227479,00690198,02237835,00618721
02246397=>02243571,02359847,02082128,02390205,02247177,00740675,02244324,02316129,02250241,00617253
02245571=>00743518,02273756,01934333,02266385,00497053,02360020,01957619,02396963,00050024,02330784
02245575=>02364131,02358344,02243456,02248726,00690198,02278510,02396386,02397455,01931032,02245648
02245546=>02035626,02237313,00336858,02265974,02240473,02246968,01988557,00878766,02337452,00466085
02245530=>02391287,02058227,01935321,02386518,02247961,02230362,02292068,02262487,02263327,02386232
02247318=>00874426,02246640,00335118,02391198,02390922,02357968,02007967,00708232,02260328,02225190
02247310=>02146371,00882771,00558117,02264234,00261971,02416328,00575046,02312778,02306999,02304767
02248231=>02358077,00012696,00295019,00818666,02247028,02286688,02257939,02245824,02387158,02340186
02248224=>02230738,01914227,02352435,02261898,02389827,02247470,00646059,02230840,02317206,02223929
02246308=>02400022,02296462,01908162,00788139,02336790,01907875,02123282,02374579,02215721,00474517
02245367=>02353172,02371006,02397455,02274434,02311607,02374390,02243518,02285290,02278677,02106221
02248173=>02014432,02405016,00272434,02242717,01936107,00335126,02346672,02304104,02279983,02060086
02248123=>02051524,02248159,02251604,02307030,02346451,02393018,02243083,02247265,02238223,02233275
02247193=>02246644,02254603,02392259,02328380,00740748,02169126,02228955,00813761,02324962,02193906
02246238=>02395541,02213672,02332485,02335549,00765104,02359995,02242979,02234510,02244522,02328631
02248071=>02233982,02262460,00598321,00402257,02251272,01938959,02284219,02240323,02372169,02373963
02248060=>00632732,02387298,02247037,00832146,02240389,02397110,01980564,00550507,02397781,02049376
02248059=>02254239,02284863,02316242,02245532,00308366,00555657,02186934,02264455,01912070,00013285
02247147=>02275104,02307650,00582298,02294230,00724963,02328399,02369397,01905848,00655708,02257734
02246162=>00523712,00486582,02237476,02301563,00489883,02237548,02321351,02147602,00370517,02313707
02247094=>02382903,00023949,01990403,00839264,00753688,02248574,02382180,02343681,02048698,02255650
02246143=>00518182,02270943,02184575,02014319,02139197,00626112,02304287,02402580,02248727,00297763
02246142=>02327058,02274337,02397137,02248008,02402912,02321483,02237369,00497312,02230792,02023644
02246141=>02274752,02369281,02230176,02092964,02247049,02027887,02256495,02380242,02243724,02330814
02246134=>02392747,02281805,02268973,02416441,02279827,02385244,02311143,01910043,01931644,02359456
02281031=>00798363,02358689,02355558,00835463,02386445,02259958,02040050,02304341,00415219,01927507
02245215=>02396750,02376199,00786209,02224801,02368684,02306085,02197480,02305135,02282941,02337096
02245214=>02387743,02210320,02244023,02282119,02239830,00783382,00693057,00780774,02393875,01927027
02247037=>02338882,00178799,02246699,02241981,02402556,02353148,02311321,00765252,02313987,02343096
02246060=>02411369,02366320,02245788,00813826,02392224,02230837,02247698,02366754,02392313,02314363
02247908=>02239158,00324019,02137313,02241495,02358840,02189100,02246368,02231173,02356651,02376474
02247907=>02393875,02126192,02365596,01999559,02325322,02272253,02237130,02332248,02233030,00602965
02247884=>02260867,00893722,00392480,02238593,02408155,00851787,02344319,00364797,02239155,02177080
02246974=>00883751,00881635,02197502,00828424,02279525,02258315,02390302,02363100,02355337,02338688
02246971=>00723894,02248529,02322986,02370298,02355272,02372851,02373033,00627739,02243826,02352044
02246966=>02376393,02312646,02357313,02377748,02391546,02013940,00516414,00319724,02304317,02335719
02246950=>00695564,01990403,02244263,02295490,02289970,02039842,02340437,02297248,02288826,02230284
02246936=>02400669,02256738,02377209,02238430,02300990,02247499,02370972,02230649,00541877,02165511
02246036=>02254646,00530336,02362821,02271656,02337967,02363828,02010259,02257742,00518662,02171228
02246023=>00402206,01981404,00636576,00755338,02290154,00764914,02376385,02293951,02195895,02230321
02246022=>02396971,00799971,02239396,02231287,00441716,02242116,02230206,02291053,02236979,02247371
02246021=>02287153,02378442,02231329,02265524,02314754,02321289,00644366,02268272,02361604,02367769
02245075=>00786667,02250594,02261847,02283131,02362406,02243611,00885886,02401185,02262819,02091852
02247852=>02242986,02236754,02242504,02257890,01941208,00037834,02238428,02298783,02277700,02382474
02246888=>02294591,02242934,02350920,02294826,02230504,02281848,02397412,02358689,02238319,02346532
02246869=>00262595,02336812,00651583,02238222,02240984,02243828,02376547,02091119,02354268,02237721
02248823=>00784400,02258765,02023849,02394804,02374757,02241411,02247383,02312360,02160617,02155974
02247801=>02130165,02316722,02285819,02278553,02231667,02278944,02123371,02333503,02357720,00884332
02246854=>02368579,02275279,02303124,02137534,02025426,02405857,02230863,02325160,02388332,02330288
02246848=>02312751,02087324,02247590,02230246,02363879,02295911,02009013,02153483,02245185,00625434
02245871=>02317710,02390973,02242798,02216116,02245457,02242836,02265788,02287234,02018160,02368544
02248726=>02400456,02401029,02298384,02247699,00131237,02128349,02298589,02241112,02303833,02241976
02247722=>02278871,00530646,02345374,02262088,02229378,02229777,02123371,02238637,02311887,02373424
02247723=>02244293,02317842,02023814,02285711,02243091,00874965,02182882,02266377,02245935,02402033
02247721=>02270730,01901885,00670928,01987909,00497770,02342197,00629707,02147602,02356716,00724939
02248703=>02238674,00713201,02288826,02292394,00655643,02213907,02283166,02242583,02269325,01945262
02248700=>02314800,02378434,00068608,02263521,02248235,02315335,02370174,02297884,02150328,02246683
02248657=>02241257,00627720,02232317,02355299,02284421,02266687,02281570,02172771,02350130,02261588
02247644=>02348101,00653047,00833231,02238193,00808741,02242618,02360039,00713376,02239413,00406775
02246741=>02248813,02130939,02298554,02169126,00667110,02322390,02245832,02278863,00885924
02246720=>02371626,02241755,02315270,02393239,02377756,02312093,02216949,02348160,02177846,02324865
02246719=>02277182,02392437,02232658,02359634,02142546,02299003,02168847,02335727,00574910,02023865
02246693=>02373947,00786306,02184591,01938983,02356996,02230697,02231135,02333473,02306506,02382032
02245710=>02312921,00861987,02366134,02308215,02396947,02242093,02304759,02269325,02239170,01900501
02245697=>00550477,00682268,01936956,02364174,02401894,02052431,02246766,01980696,00358495,01931768
02248646=>02238222,02258110,00514012,02366576,02263610,00732230,02113171,02231660,02163659,02405024
02248645=>02245827,01997602,02359502,02263289,02389827,02310570,00607657,02248676,02330652,00319384
02245790=>02404370,02318032,02243079,02327503,02242504,02364271,02156016,02130300,02287706,02316854
02248580=>02404532,01941852,02239698,00636576,02251272,00648884,02396998,02229501,00441694,02231348
02248568=>00631396,01938916,02245669,02312905,02247757,02301911,02391716,00654515,02213575,02014238
02243802=>02383551,02362171,02239094,02247074,01942301,02275627,02177617,02257521,02310295,02246699
02243801=>00523747,00755516,02321866,01931768,00250368,02332523,02392895,02381931,02317699,02279592
02243800=>02389096,01982869,02230697,02238769,02241393,02287986,02231531,02224143,02302713,02128950
02241977=>02301121,02043408,02330679,00441686,02013924,02397773,02274825,02297981,02318032,02385325
02241967=>01943251,02245330,02230792,02407256,02232564,00263893,02239131,02153513,02213206,02362988
02241966=>02370700,00443794,02246380,02275082,02174685,02326108,02233960,02384779,02248443,02230397
02241963=>00559393,00345326,02245787,02250055,00555657,02014564,02215853,02294753,02220296
02241933=>00053236,00012882,00600784,00497762,02248417,02248529,02315602,00023957,00782394,02238284
02241492=>02372991,00237531,02370786,02386240,00038202,02231225,02343169,02286297,02299267,00728276
02244696=>01981404,02293773,00363812,02303094,00742627,00443840,02289458,02384426,02248151,02247757
02244662=>02355639,01930079,02246644,02359391,02247802,02355655,02052717,00738840,02302756
02244650=>02224100,02401304,02360632,02281554,02394340,02230451,00782718,02389517,02194376,02229782
02243739=>02247164,02259338,00869007,02239600,02230302,01913689,02314002,02269279,02225883,02247071
02242819=>02275635,02283638,02214415,00885428,02065541,00295094,02269910,02390868,02287161,02302977
02242811=>00272655,02078589,02242359,02229021,02176017,02369281,02049392,02380722,02242657,02312379
02242810=>02377012,02317990,02290502,02392550,02252260,02389673,00579718,02225263,02367386,02071002
02241491=>02147602,02160447,02263521,02254468,02303337,02359618,02231327,02373254,02271486,02280191
02241919=>02241024,02246426,02248050,02242519,02313332,02337177,02263130,02248268,02242047,02326108
02241918=>00707511,02383373,02166704,00632481,02308452,02177595,02319985,02244638,02256150,02231683
02241917=>02370166,02084260,01913530,02239908,02248439,02297485,02397218,02304465,02389282,02015781
02241916=>00308471,02265133,02208903,02390639,02380358,02242652,02241611,01914022,00675962,01995758
02241915=>02238553,02397765,02255456,00630470,00583405,02241630,02169487,02230047,02388790,02265400
02241914=>02345110,02243486,02256983,00308153,02144263,00646261,02307987,01908162,02359294,02352109
00896179=>00801828,02385783,01926853,02360438,02279436,00758566,02230420,02298600,02213745,02192691
02243690=>02395541,02240000,02325373,02229489,02323087,02306638,02265419,02393018,01996096,01916203
02242764=>02219905,02387042,02326442,02174553,02412268,02356422,02248033,02243685,02248137,02309149
02241769=>00812099,00319333,00039489,02242005,02409348,02014416,00611158,02311291,02307448,02245524
02241766=>02126680,02245248,00505781,02306085,02250519,00751286,02304341,00587826,02322005,00021261
02244577=>02309149,02237814,02239398,02245667,02278634,02052717,02182882,02273683,00468029,02330733
02243645=>02238526,02240530,02045834,02026465,01913026,02245174,00037400,02273454,01909975,02245913
00524476=>02265400,02389762,00884332,02244533,02360284,00585009,02378299,02023814,02126249,02306506
02243588=>00158755,02184664,00612952,02400871,02229682,02366231,02168847,02381451,02302640,02246894
02243571=>00170968,02324989,02317893,02393069,01919342,02239893,02396327,02247461,00833266,01981501
02243559=>01913670,00851965,02372886,02363542,02289229,02342197,00247979,02246089,02355795,00729280
02242658=>02344629,00818682,02282941,02240518,02264226,02172666,02312441,02269082,02026465,02241209
02242632=>02283859,02236949,02381893,02344831,00849340,02366649,02231181,02245635,02350386,00894214
02241736=>01984853,02263513,02297426,02302152,00284106,02302799,02239608,00340731,02240332,02177102
02243525=>02362783,02105357,00818542,02301407,02245746,02299615,02128187,02244769,02391600
02242547=>00037869,02246826,02390183,00455458,00030627,02255871,02407590,02020025,02289164,02325683
02241679=>02020084,02272431,00400688,02238097,02248165,02260077,02351552,02246533,02352990,02154846
02241677=>02370654,02240498,02031094,02283123,01929402,02172593,02243836,02315149,02216116,02354667
02241676=>00783455,02298716,02406829,02351358,02340437,02305496,02239918,00623407,02068540,02327333
02241674=>02040751,02230394,02298597,02243091,02364824,02162415,02248966,02209713,02297957,02036282
02243421=>02246781,02172712,02014793,02268027,02099233,02247824,00396788,02320940,02245367,00589365
02242537=>01958836,02327147,02314401,02243045,00050857,02237579,02317338,02046059,02246010,02314770
02242542=>02229422,02244754,02212358,02241976,02349868,02268418,02297582,02291789,02248558,02293064
02242532=>02147602,02386291,00761850,00707570,00743518,02113163,02172070,02023644,02297337,02273284
02242522=>00549703,02299712,02354667,00345326,02080028,01948962,01968440,02382539,02229516,02247349
02242508=>02248296,01976141,00705799,02216582,02330806,00337730,02244709,02285940,02116472,01931741
02241648=>02299208,02272849,02364166,01916823,01948881,02260069,02242713,02256924,02343894,02231208
02241593=>02025426,01923986,02362880,02296845,02236564,02230304,02389681,02248811,02281074,02243144
02241592=>02242929,02352818,02244680,02186136,02382660,02299291,02230954,02404214,02087316,00560952
02244286=>02208210,02336812,02305054,02239524,02382458,02247230,02369273,02323427,02158582,02348098
02244264=>02314126,02238558,00616923,02242161,02245733,02382539,02248014,02231672,02301180,02243942
02244263=>00713449,02384558,02271745,00502936,02302799,02378930,02186101,01926470,02270145,02243596
02243348=>02320673,02163748,02380811,02250993,02238472,01945157,02394863,02239160,02403722,02246045
02231404=>02137348,00400688,02389460,00468959,02242573,00496499,02238153,02247224,02238749,00326836
02242370=>02295733,02310384,00770957,02360381,02393816,01911473,02220172,02227916,02131064,00555681
02242365=>02313979,02317842,00583421,02362708,02242664,02385775,02296136,00774995,02391260,02278413
02241528=>02402157,00455431,02230201,02029464,02231121,02409607,02244159,02257580,02325063,02009757
02241526=>00523720,02337428,02376687,02248921,02285126,00716693,02230579,02356295,02262487,02320614
02241523=>02158418,01958836,01938916,02399466,02382962,02368641,02257424,00641987,01919342,02097583
02241500=>00510335,00611174,02215241,02325802,00828866,02330881,02246083,02300826,00771279,02231474
02241495=>02238195,02305496,02353024,00030783,02326477,02377179,02247583,02393360,01910043,02405989
02241494=>02320339,02304856,02336073,02273918,02237712,02279266,02313790,02263343,02242547,02357135
02241493=>02221799,02350971,02244550,02243809,02313081,02336014,02246806,02108208,00638935,02380129
02241490=>02241978,02244563,02243748,00584223,02238637,02254409,02291428,02244550,00330582,00497541
02241489=>02248732,02331675,02292742,00158755,02240942,02347555,02023792,02059487,02230507,00026123
02241488=>00125121,02231742,01948962,02207621,02243763,00874965,02344688,00670944,02060329,02014351
02244143=>02311992,02063662,02272776,01931032,02366851,02158221,01912046,02247521,02263084,02237829
02244142=>02247127,02382490,02411350,02243896,02396890,02348853,02355221,02391368,02261294,02386313
02243221=>00695475,02406195,02299739,02377438,02314932,02241796,00333441,02235897,02242663,02356058
02242281=>02244769,00516422,02261227,02357984,00001724,02049961,02370409,02281392,02370360,01916858
02241424=>02270862,02262525,00298433,02246578,02355396,02244815,00884340,00541869,00490989,02250624
02241379=>02351447,02319144,02333589,02245458,01958097,02307073,02318954,02319950,02356937,02406446
02243176=>00891746,02365146,00895466,02137267,00813842,02335727,02236808,02229656,02229196,02359812
02242217=>02344904,00297763,00788503,00783633,02242157,02142546,02259605,02308967,00021474,02373734
02242194=>02084228,02349655,02283190,02340321,00016055,02243129,02237464,02273756,02279614,02347520
02245016=>02278685,02116472,02352532,02343207,00466409,02271788,02229516,02238195,02342243,02412810
02106256=>00404160,00232807,02238436,02243684,00584975,02266695,02247054,02242079,02063743,02358182
02244993=>02023695,02248502,02263084,02380501,02352923,00626597,02397072,00512524,02382369,02366398
02243101=>00576050,02276364,02324423,00038946,02237886,02297183,02273683,02354950,00060364,02257556
02243098=>02049007,02229277,02352478,02261235,01924508,02230768,02330091,02292262,00553506,01908634
02243095=>02378027,02368927,02255448,02330180,02306220,02094754,02248424,02409658,02247116,02337851
02243091=>02239160,00252654,02299518,02352613,02172763,02304295,02212153,02345676,02022818,02243115
02243073=>02388154,02264897,02364832,00584975,02082519,02373491,02282976,02368277,02300923,02286300
02244005=>02248238,02238102,02396343,00788422,02384698,02313669,00613932,02368595,02347474,02364026
02243980=>01907476,02352257,02363534,02248992,01930680,00818623,02385589,02239513,00854409,00725315
02243974=>02310414,02394472,02250179,02329204,02240448,00326925,00042560,02152592,02031094,02325063
02243969=>02242657,02352214,00780782,02358522,02284243,02293439,02028085,02375990,02189119,02364476
02243062=>02317796,02230803,02401789,02333929,01942999,01941178,02366061,02231173,00443840,00603678
02243055=>02242663,02275813,02024780,00270512,02321629,02244513,01908170,02231475,02286904,02300931
02243054=>02308894,02404389,02048701,00751863,02248762,02016028,02245578,00605751,02237578,02405997
02243053=>00830208,01985272,02408392,02325152,02343177,02163535,02275724,02321939,02293218,02247691
02243051=>00453811,02364042,02194163,02334496,02327104,02027070,01924281,02316641,02319624,02108119
02242121=>02009188,02393360,02416328,02243341,02229196,02334453,02258935,02404311,02367041,02302144
02242122=>00791172,02274973,02014165,02365952,00021016,02248432,01912755,02312069,02247087,00319368
02280566=>02255723,02250144,01931601,01983873,02184516,02402149,02354187,02316277,02238340,00154008
02243928=>00360252,02296187,02230736,02390825,02237226,02242484,02339943,02298953,02282135,00645575
02243919=>02392984,02384701,02247814,00312800,02100487,00670901,02287501,00797103,02257432
02243010=>02030314,02268051,02228351,02094665,02322412,02386933,02323397,02236934,00811440,02239536
02243009=>02386259,02303175,02315262,02351811,02293951,02304287,02304368,02010054,02128810,02211211
02243006=>02264951,02280353,00719846,02394081,01940473,02240942,02084090,02150336,02307464,00788732
02243007=>02350912,02268310,00878928,02256746,02359871,00578746,02168979,00439339,02387689,02307677
02243000=>02360837,00297836,00294748,00432814,02174553,02243825,00260436,02339587,00463469,02024217
02242999=>02408961,01924435,02263114,02248154,02272989,02345684,02359685,01966200,01925202,00790435
02242986=>02362406,02048736,02106256,00577804,02338556,02387980,02242096,02146908,02177889,01989987
02242978=>02366614,00892777,02322811,02100487,01931628,02268620,02091887,02317508,02316072,02305666
02242961=>02246307,02354268,02182882,02272792,02369567,02078341,02346982,02243611,00785970,02031159
02242001=>02241357,00406724,02352125,00670936,02244474,02272156,02230861,02248576,02384914,02373319
02242000=>00443816,00889393,02388359,02389223,02242050,02392739,02285576,02346095,02230433,00392693
02241995=>02247538,02384728,02373041,02137534,02325233,00786209,02266172,02245853,02239767,02141442
02241983=>00399892,02284863,02223961,00613320,00097284,02342219,02377012,02315866,00632228,02230857
02241981=>00511196,02332388,02356910,02244403,02279592,02060566,02245438,00396788,02244909,02177897
02241980=>02333546,02240512,02359561,00869333,02264781,00799998,01989529,02354675,02287722,02243089
02241978=>02172135,02182238,01948954,01913085,02178125,02058227,02244011,02243416,02359707,02150417
02243896=>02229778,02398427,02318423,01924230,02216973,02376377,02317508,02246547,02213451,00786969
02243880=>02401495,02403684,02238295,02270811,00414247,00596434,02386666,02272970,02412802,02327104
02243856=>02270889,02006669,02229566,02320614,02237866,01946897,02374277,00012696,02363232,02049988
02242934=>02224895,00327042,00786195,02357127,02243980,02392488,00854409,00868736,02399091,02350351
02242933=>02230287,02321343,02373300,02247600,00479942,02385473,02281244,02246543,02393131,02152746
02242893=>02357275,02080486,02238985,02386879,02313111,02244816,02350467,02405563,00818674,02353393
02242892=>00308218,02078651,02276119,00280437,02026236,02330652,02244362,02354233,02391597,02372819
02242082=>02282690,02247790,02384922,02072602,02212234,02130874,02047780,00523720,02223759
02272520=>00682276,02373505,02242789,02161656,02245921,02393018,02353679,01911473,02393336,02248663
02240266=>02194457,02251469,00125083,02245972,02262630,00674915,02401762,02354497,02353563,00789801
02240265=>02390183,02230652,00623385,02259893,02403331,01980475,02237886,02230321,02391228,02078589
02239535=>02047454,02242370,02321424,02404958,02267411,02287846,02327309,02239044,02240942,02242067
02238660=>00472549,02294958,02242666,02343908,02309521,02243395,02290197,02241762,02306980,02327597
02239491=>02356775,02242150,01930087,02372991,02334305,02242163,02373807,02264544,02241347,00578746
02239490=>02237145,02370360,02338513,02275309,02398842,02252767,02375052,00553522,00786314,02339803
02239486=>02369524,02309009,02043386,02279185,02266733,02360543,02212226,00511196,02248501
02238579=>02369338,02248267,02238318,02229522,02242572,02330806,02146843,02401223,02262827,02271176
02240984=>01981242,02391015,00037419,02245273,02369613,00872989,02063700,02247071,02337142,02132648
00758566=>02373025,02233273,02248758,02308673,02217104,02094681,02236508,02024187,02246557,02018160
02240152=>02387131,02348683,00030600,00679615,02028069,02161753,02378175,02230952,02228300,00789739
02230509=>02243827,02388863,02284316,02378442,02313693,02356988,02319012,02314347,02247094,01990292
02150840=>02408406,02361663,02309890,02353598,02308789,02306328,00778389,02240206,02184508,02091879
02150883=>02285703,00487872,02016109,02246284,02254913,00773611,00272434,02312786,02247590,02091453
02150905=>02377381,02247694,00607797,02304341,02350386,02225174,02328453,00629324,02350009,02309882
02150891=>02369281,02275309,02265133,00807788,00386847,02231110,02362805,02182777,00589233,00809551
02239432=>02212048,02293803,00342114,02297698,00039365,02241024,02231035,02048264,02299399,02242589
02238466=>02082136,00177016,02247882,00739634,02282070,02340437,02019671,00777838,00236799,02353873
02240942=>02310597,02278413,02403250,02099233,02386496,02145936,02004992,02301083,02243172,02246010
02240910=>02381079,02188422,02247349,02327465,00060348,02383128,00594636,02242470,02236943,02278898
02240105=>02309920,02243000,00809187,02407671,02400537,02285762,02167794,02247858,02363305,00592293
02240104=>02366134,02376741,02236842,02352699,00244287,02250063,00828424,02362058,02399083,02240682
02009412=>02354845,02239705,02336731,02363232,02311216,02306247,02353830,02344459,02296284,02238327
02238545=>02363291,02169126,02169541,02311453,02385244,02244292,02230838,02369575,00526061,00229636
02233026=>02387417,00642258,02189712,01910272,02320029,00343838,01968319,02230770,02147602,02103737
02240000=>02368684,01957341,00786306,02327554,02281228,02284723,02367041,02214733,02319284,00360260
02239338=>02275104,02406225,02359324,02245669,02243401,02315262,02171791,02323796,02285290,01989529
00509345=>00060348,00605859,02357844,00040851,00522791,02254239,02035332,02303434,00885894,02415194
02238428=>02142775,02328224,02320851,02316048,02143879,02239746,02254247,02332531,01946269,02332965
02230734=>00714488,02325187,00000884,02357194,02403064,00809551,01904485,02246309,02353857,00619701
02230732=>00632309,00365351,00783668,02232317,02238635,02352680,02238568,00402788,02283964,02385864
02238400=>02296608,02229639,02284480,02405962,02366835,02161656,02358344,02270919,02402939,02324210
02013886=>02305267,02395754,00579408,02263904,02246936,02339706,00602965,00022772,02247882,02274620
02014041=>02238276,02248539,02389118,00778354,00796565,02244362,02327481,02245075,02245161,02248014
02142368=>00703664,02273810,02345579,02173247,02338114,02260123,02252392,02238480,02339730,02301660
02013959=>02325330,00751170,02242096,02403145,00584991,02364603,02391023,02406004,02323397,02250845
00786055=>02339595,02238557,01923986,02303191,02273551,02068095,02268973,00373176,02078317,02372304
02139537=>02248726,02230176,02300184,02237048,00718130,02258226,02229522,02244344,02240530,02213834
02240806=>02283107,02383489,00891835,02350793,00738336,00646318,00769533,02248075,02015986,02242528
02240782=>00716642,02330415,02236887,02357011,00337730,02393247,00759171,02161923,02298783,02261731
02167670=>02097257,00607142,02300745,02372584,00754129,00623849,02327066,00838934,02058235,02327309
00743275=>02302179,00833258,02060531,02386879,00783137,02298007,02132699,02356740,02023113,02287722
00574007=>00695459,02160447,00716987,02342839,02363720,02383497,02392135,00115630,02237007,02288184
00743283=>02396556,00582263,02396637,02330369,02170809,02286467,00313580,02390892,02325209,02240942
